age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P35,Rod,2410004B18Rik,1.1208034,0.10088347,0.26237156808673123,0.4420438533553228,0.18818311420877554,6389,0.21380736,18.25011738926256,6313,0.22765355,18.818311420877233,not_significant
P35,Rod,Psmb4,1.1180878,0.06334516,0.263529512007042,0.4437458823257591,0.33090448281324253,6389,0.40249774,32.64986695883626,6313,0.41726133,33.09044828132505,not_significant
P35,Rod,Ssr4,1.1176618,0.11276044,0.2637114603569155,0.44380348846620404,0.18374782195469666,6389,0.2047242,17.84316794490508,6313,0.21966223,18.374782195469354,not_significant
P35,Rod,Rpsa,1.1168725,0.04019362,0.26404884778412574,0.4441367050856809,0.6728971962616822,6389,1.2949575,66.11363280639185,6313,1.315261,67.2897196261743,not_significant
P35,Rod,Timm22,1.1167967,0.12113615,0.2640812407705797,0.4441367050856809,0.14683985426896878,6389,0.1621871,14.133667240569595,6313,0.17521603,14.683985426896646,not_significant
P35,Rod,Nop10,1.1155322,0.09369369,0.2646224528160134,0.44458940059245194,0.24520830033264693,6389,0.29388413,24.041321020503613,6313,0.31082547,24.520830033264254,not_significant
P35,Rod,Vdac3,1.1115658,0.091848366,0.266324864054052,0.44632629936868734,0.2900364327578014,6389,0.36666408,28.893410549381944,6313,0.38664106,29.003643275780306,not_significant
P35,Rod,Lsm2,1.1112145,0.119865485,0.2664760304613667,0.4464551006725853,0.15111674322825916,6389,0.1674358,14.571920488339188,6313,0.18070357,15.111674322825671,not_significant
P35,Rod,Mpc1,1.1089414,0.08736233,0.2674554321556871,0.4472229992739683,0.17329320449865357,6389,0.19766356,16.653623415244756,6313,0.20879766,17.32932044986507,not_significant
P35,Rod,Ago2,1.1070759,0.08773422,0.26826111274841047,0.4481959859267102,0.2829082844923174,6389,0.3570352,27.735169823133525,6313,0.37568617,28.290828449231803,not_significant
P35,Rod,Rnft1,1.1057858,0.1043446,0.2688192127186263,0.44900356686502835,0.12149532710280374,6389,0.1425424,11.551103459070204,6313,0.15245777,12.14953271028019,not_significant
P35,Rod,Capza1,1.1052996,0.060855623,0.2690297868808992,0.44905392593262516,0.36147631870742913,6389,0.47419894,35.592424479575484,6313,0.49033713,36.147631870744185,not_significant
P35,Rod,Ube2e3,1.1050922,0.048468266,0.26911964730855786,0.44905392593262516,0.49041660066529386,6389,0.692818,49.209578963847406,6313,0.70975226,49.04166006653265,not_significant
P35,Rod,Fbxo36,1.105026,0.10799484,0.26914833343598255,0.44905392593262516,0.1623633771582449,6389,0.19807756,15.683205509469229,6313,0.21194854,16.236337715824224,not_significant
P35,Rod,Gpkow,1.1035233,0.09229041,0.2697999910727792,0.4497018682814201,0.162996990337399,6389,0.18916608,15.667553607763171,6313,0.20048748,16.299699033739635,not_significant
P35,Rod,Cinp,1.10344,0.12706406,0.26983609107099193,0.4497018682814201,0.11183272612070332,6389,0.12105433,10.627641258412847,6313,0.13149673,11.183272612070168,not_significant
P35,Rod,Rab8a,1.1031209,0.07234797,0.2699746350986938,0.4498079888166812,0.22794234120069698,6389,0.27399275,22.0848333072465,6313,0.28624249,22.794234120069294,not_significant
P35,Rod,Hspa5,1.1022483,0.044180922,0.2703537108973084,0.4500728148828,0.481229209567559,6389,0.80047023,46.97135701988087,6313,0.81745464,48.122920956759025,not_significant
P35,Rod,Tm9sf4,1.1014832,0.107278846,0.27068639733526667,0.4504941482521557,0.19895453825439569,6389,0.23605461,19.392706213804715,6313,0.25215584,19.895453825439226,not_significant
P35,Rod,Bbs5,1.1009303,0.034568064,0.27092695542149237,0.45076963394415015,0.5550451449390147,6389,0.82582,56.393801846928795,6313,0.83935934,55.50451449390573,not_significant
P35,Rod,Prmt1,1.0994291,0.06508365,0.2715809396013378,0.4517326370777512,0.31918263899889115,6389,0.39172727,31.491626232587848,6313,0.4065731,31.918263899889737,not_significant
P35,Rod,Nap1l4,1.0983855,0.049003303,0.272036193200081,0.45223947115276325,0.40329478853160144,6389,0.5443086,39.536703709502525,6313,0.5587076,40.329478853162065,not_significant
P35,Rod,Lgmn,1.0954446,0.053963494,0.2733219210855764,0.4535507188160103,0.4587359417075875,6389,0.62553763,45.985287212399115,6313,0.64310557,45.87359417076153,not_significant
P35,Rod,Lman1,1.0953727,0.048342846,0.27335338762196626,0.4535507188160103,0.4777443370822113,6389,0.70134157,47.7383002034778,6313,0.71837264,47.7744337082242,not_significant
P35,Rod,Pla2g7,1.0951561,0.025569769,0.27344824471862805,0.4535828421506122,0.7240614604783779,6389,1.3514072,73.51698231335808,6313,1.36457,72.40614604784467,not_significant
P35,Rod,Sod2,1.09357,0.04742175,0.2741436181268391,0.45423465463487295,0.47536828766038336,6389,0.64601696,47.78525590859598,6313,0.66179407,47.53682876604137,not_significant
P35,Rod,Mrps14,1.0926498,0.07437983,0.2745475592526512,0.45465317971056457,0.2781561856486615,6389,0.32935897,27.281264673657795,6313,0.34409648,27.815618564866135,not_significant
P35,Rod,Zfp931,1.0918357,0.14198126,0.27490532310505444,0.4549853011206485,0.10882306351972121,6389,0.120224595,10.377210831115937,6313,0.13187167,10.882306351971964,not_significant
P35,Rod,Coa6,1.0890872,0.12748869,0.2761154178143077,0.4563690316996866,0.14129573895137018,6389,0.16756617,13.60150258256366,6313,0.18171957,14.129573895136796,not_significant
P35,Rod,Idh3a,1.0870038,0.08052912,0.2770351405235788,0.4577632354966066,0.3297956597497228,6389,0.4376486,32.8689935827211,6313,0.45779184,32.97956597497306,not_significant
P35,Rod,Thap12,1.0859038,0.06646957,0.2775215807230814,0.4584409285081862,0.27942341200696974,6389,0.3515972,27.296916575363856,6313,0.36547735,27.94234120069698,not_significant
P35,Rod,Klhl23,1.0847403,0.04761633,0.2780367160833198,0.45900180052535133,0.27213686044669727,6389,0.38293853,26.248239161057857,6313,0.39355755,27.213686044669622,not_significant
P35,Rod,Mettl9,1.0844469,0.07820997,0.27816670368055996,0.45900180052535133,0.33011246633929986,6389,0.44284627,32.775082172484744,6313,0.46258223,33.011246633930774,not_significant
P35,Rod,Polr1d,1.0838194,0.08613829,0.27844486577331484,0.4593346385409323,0.29843180738159353,6389,0.3600092,29.582094224448568,6313,0.37843865,29.843180738159653,not_significant
P35,Rod,Tceal3,1.0828545,0.13212743,0.2788729834455431,0.45978838763469343,0.10834785363535561,6389,0.12928298,10.298951322585651,6313,0.14084722,10.834785363535406,not_significant
P35,Rod,Map1lc3b,1.0803978,0.059055105,0.2799650524478814,0.46138839078727223,0.423728813559322,6389,0.5813327,42.15057129441449,6313,0.59958494,42.37288135593444,not_significant
P35,Rod,Got1,1.0789042,0.039349716,0.28063048045173944,0.46216126542601466,0.5083161729763979,6389,0.7057171,50.367819690095814,6313,0.71961886,50.83161729764333,not_significant
P35,Rod,Zfp1,1.0777631,0.1222196,0.28113950368067786,0.46250989543086324,0.14192935213052432,6389,0.17696655,13.679762091093945,6313,0.19120395,14.192935213052207,not_significant
P35,Rod,Coq5,1.0764394,0.07380386,0.2817307833078819,0.4629837690626781,0.10755583716141295,6389,0.1219136,10.15808420723114,6313,0.12791994,10.75558371614114,not_significant
P35,Rod,Nptn,1.0762508,0.03748277,0.28181511918343694,0.46298748593220923,0.6904799619832093,6389,1.1324366,68.57098137424322,6313,1.1501174,69.04799619832728,not_significant
P35,Rod,Gtf2a2,1.0739337,0.07487318,0.2828524006119517,0.4640436304483755,0.32488515761127834,6389,0.40909383,32.2116137110666,6313,0.4268206,32.48851576112854,not_significant
