cell,sample,age,condition,age_condition,celltype,umap_1,umap_2,gene,raw_count,detected,lognorm_expr
cell_2414,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.699623,9.689344,Gls2,0.0,False,0.0
cell_2415,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.457355,10.4710245,Gls2,0.0,False,0.0
cell_2416,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.388752,11.769677,Gls2,0.0,False,0.0
cell_2417,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.159042,5.8261485,Gls2,0.0,False,0.0
cell_2418,15dayS1,P15,Ctrl,P15_Ctrl,MG,0.47586098,11.402711,Gls2,0.0,False,0.0
cell_2419,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.054495,12.582267,Gls2,0.0,False,0.0
cell_2420,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.674748,11.550525,Gls2,0.0,False,0.0
cell_2421,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.086687,7.885316,Gls2,0.0,False,0.0
cell_2422,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.304455,8.533912,Gls2,0.0,False,0.0
cell_2423,15dayS1,P15,Ctrl,P15_Ctrl,BC,12.699273,-3.3668208,Gls2,0.0,False,0.0
cell_2424,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.1848077,-0.21178362,Gls2,0.0,False,0.0
cell_2425,15dayS1,P15,Ctrl,P15_Ctrl,AC,-5.6592555,-3.1553254,Gls2,0.0,False,0.0
cell_2426,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.314314,10.508331,Gls2,0.0,False,0.0
cell_2427,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.637265,-5.5191927,Gls2,0.0,False,0.0
cell_2428,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.5055549,0.85926867,Gls2,0.0,False,0.0
cell_2429,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.6728682,4.066229,Gls2,1.0,True,0.6933472405786181
cell_2430,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.763176,11.101089,Gls2,0.0,False,0.0
cell_2431,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.712027,9.873516,Gls2,0.0,False,0.0
cell_2432,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.000149,8.486791,Gls2,0.0,False,0.0
cell_2433,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.610434,10.006363,Gls2,0.0,False,0.0
cell_2434,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.5031238,-6.257875,Gls2,0.0,False,0.0
cell_2435,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.41656,9.208111,Gls2,0.0,False,0.0
cell_2436,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.743605,6.3446794,Gls2,0.0,False,0.0
cell_2437,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.794218,10.4332905,Gls2,0.0,False,0.0
cell_2438,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.0930315,-3.8733068,Gls2,0.0,False,0.0
cell_2439,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.476866,10.653389,Gls2,0.0,False,0.0
cell_2440,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.46406,8.587566,Gls2,0.0,False,0.0
cell_2441,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.038937,9.189901,Gls2,0.0,False,0.0
cell_2442,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.152782,10.958046,Gls2,0.0,False,0.0
cell_2443,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.766792,10.218158,Gls2,0.0,False,0.0
cell_2444,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.533064,9.542231,Gls2,0.0,False,0.0
cell_2445,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,4.799271,12.389527,Gls2,0.0,False,0.0
cell_2446,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.730116,9.647803,Gls2,0.0,False,0.0
cell_2447,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.394386,7.8335147,Gls2,0.0,False,0.0
cell_2448,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.539442,13.049888,Gls2,0.0,False,0.0
cell_2449,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.434418,11.418334,Gls2,0.0,False,0.0
cell_2450,15dayS1,P15,Ctrl,P15_Ctrl,BC,20.645046,-0.9387564,Gls2,0.0,False,0.0
cell_2451,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.241082,-11.46609,Gls2,0.0,False,0.0
cell_2452,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.41436,8.384466,Gls2,0.0,False,0.0
cell_2453,15dayS1,P15,Ctrl,P15_Ctrl,AC,-4.2376003,-0.8726257,Gls2,0.0,False,0.0
cell_2454,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,4.6165695,12.244366,Gls2,0.0,False,0.0
cell_2455,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.687418,10.98026,Gls2,0.0,False,0.0
cell_2456,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.505888,10.617436,Gls2,0.0,False,0.0
cell_2457,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.017119,10.252952,Gls2,0.0,False,0.0
cell_2458,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.769066,8.985655,Gls2,0.0,False,0.0
cell_2459,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.669325,12.373612,Gls2,0.0,False,0.0
cell_2460,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.218307,7.657531,Gls2,0.0,False,0.0
cell_2461,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.46347,12.203832,Gls2,0.0,False,0.0
cell_2462,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.1084569,-4.886541,Gls2,0.0,False,0.0
cell_2463,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.111958,10.008803,Gls2,0.0,False,0.0
cell_2464,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.8028598,-6.6256347,Gls2,0.0,False,0.0
cell_2465,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.000477,9.728873,Gls2,0.0,False,0.0
cell_2466,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.397537,8.738694,Gls2,0.0,False,0.0
cell_2467,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.636877,-6.479861,Gls2,0.0,False,0.0
cell_2468,15dayS1,P15,Ctrl,P15_Ctrl,AC,-4.0634246,8.195831,Gls2,0.0,False,0.0
cell_2469,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.246334,11.933016,Gls2,0.0,False,0.0
cell_2470,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.554033,12.8758955,Gls2,0.0,False,0.0
cell_2471,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.681635,12.230752,Gls2,0.0,False,0.0
cell_2472,15dayS1,P15,Ctrl,P15_Ctrl,MG,0.22199018,11.221936,Gls2,0.0,False,0.0
cell_2473,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.54143,13.026928,Gls2,0.0,False,0.0
cell_2474,15dayS1,P15,Ctrl,P15_Ctrl,AC,-4.041,8.084975,Gls2,0.0,False,0.0
cell_2475,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.220013,10.354439,Gls2,0.0,False,0.0
cell_2476,15dayS1,P15,Ctrl,P15_Ctrl,AC,-2.7491348,-1.7957044,Gls2,0.0,False,0.0
cell_2477,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.71537,12.702871,Gls2,0.0,False,0.0
cell_2478,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.706541,12.906934,Gls2,0.0,False,0.0
cell_2479,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.407524,9.227338,Gls2,0.0,False,0.0
cell_2480,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.37657,10.186816,Gls2,0.0,False,0.0
cell_2481,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.040735,10.044006,Gls2,0.0,False,0.0
cell_2482,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.48048,9.164118,Gls2,0.0,False,0.0
cell_2483,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.580868,10.5524845,Gls2,0.0,False,0.0
cell_2484,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.646589,11.474866,Gls2,0.0,False,0.0
cell_2485,15dayS1,P15,Ctrl,P15_Ctrl,BC,12.879706,-6.9325237,Gls2,0.0,False,0.0
cell_2486,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.783344,11.23076,Gls2,0.0,False,0.0
cell_2487,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.0437984,-6.759698,Gls2,0.0,False,0.0
cell_2488,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.31242,12.180784,Gls2,0.0,False,0.0
cell_2489,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.122593,8.506508,Gls2,0.0,False,0.0
cell_2490,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.057589,7.723526,Gls2,0.0,False,0.0
cell_2491,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.623796,12.755364,Gls2,0.0,False,0.0
cell_2492,15dayS1,P15,Ctrl,P15_Ctrl,BC,6.243417,-8.95622,Gls2,0.0,False,0.0
cell_2493,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.6751995,12.474053,Gls2,0.0,False,0.0
cell_2494,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,4.416997,13.460412,Gls2,0.0,False,0.0
cell_2495,15dayS1,P15,Ctrl,P15_Ctrl,AC,-4.7871222,2.2858057,Gls2,0.0,False,0.0
cell_2496,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.524519,9.827898,Gls2,0.0,False,0.0
cell_2497,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.40308,-7.2426686,Gls2,0.0,False,0.0
cell_2498,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.404308,12.9330225,Gls2,0.0,False,0.0
cell_2499,15dayS1,P15,Ctrl,P15_Ctrl,BC,15.085528,-3.7221894,Gls2,0.0,False,0.0
cell_2500,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.67797,7.885617,Gls2,0.0,False,0.0
cell_2501,15dayS1,P15,Ctrl,P15_Ctrl,Cones,18.816463,-4.849678,Gls2,0.0,False,0.0
cell_2502,15dayS1,P15,Ctrl,P15_Ctrl,MG,3.221511,2.5696547,Gls2,0.0,False,0.0
cell_2503,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.896621,11.335246,Gls2,0.0,False,0.0
cell_2504,15dayS1,P15,Ctrl,P15_Ctrl,BC,11.665164,-10.337129,Gls2,0.0,False,0.0
cell_2505,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.14192,5.97402,Gls2,0.0,False,0.0
cell_2506,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.63617,7.9934015,Gls2,0.0,False,0.0
cell_2507,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.959593,10.654202,Gls2,0.0,False,0.0
cell_2508,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.411312,11.308692,Gls2,0.0,False,0.0
cell_2509,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.0480037,-6.5130806,Gls2,0.0,False,0.0
cell_2510,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.340872,10.609277,Gls2,0.0,False,0.0
cell_2511,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.464466,-4.75099,Gls2,0.0,False,0.0
cell_2512,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.508347,10.441247,Gls2,0.0,False,0.0
cell_2513,15dayS1,P15,Ctrl,P15_Ctrl,AC,0.36189422,1.190217,Gls2,0.0,False,0.0
cell_2514,15dayS1,P15,Ctrl,P15_Ctrl,BC,10.247053,-12.576139,Gls2,0.0,False,0.0
cell_2515,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.593998,12.775631,Gls2,0.0,False,0.0
cell_2516,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.050134,11.707282,Gls2,0.0,False,0.0
cell_2517,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.238857,10.569761,Gls2,0.0,False,0.0
cell_2518,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.094955,8.220489,Gls2,0.0,False,0.0
cell_2519,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.760198,11.411175,Gls2,0.0,False,0.0
cell_2520,15dayS1,P15,Ctrl,P15_Ctrl,BC,1.6569318,-0.10662561,Gls2,0.0,False,0.0
cell_2521,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.700505,11.839574,Gls2,0.0,False,0.0
cell_2522,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.291388,12.753783,Gls2,0.0,False,0.0
cell_2523,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.477852,8.695818,Gls2,0.0,False,0.0
cell_2524,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.906893,10.011197,Gls2,0.0,False,0.0
cell_2525,15dayS1,P15,Ctrl,P15_Ctrl,AC,-3.6255918,8.151644,Gls2,0.0,False,0.0
cell_2526,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.2027272,12.744275,Gls2,0.0,False,0.0
cell_2527,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.831255,9.526862,Gls2,0.0,False,0.0
cell_2528,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.346308,8.535843,Gls2,0.0,False,0.0
cell_2529,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.513983,11.690985,Gls2,0.0,False,0.0
cell_2530,15dayS1,P15,Ctrl,P15_Ctrl,MG,0.5391197,11.4634905,Gls2,0.0,False,0.0
cell_2531,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.109699,10.961881,Gls2,1.0,True,1.683796479752647
cell_2532,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.9287,7.8867993,Gls2,0.0,False,0.0
cell_2533,15dayS1,P15,Ctrl,P15_Ctrl,BC,14.098683,-11.356382,Gls2,0.0,False,0.0
cell_2534,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3923354,-6.848369,Gls2,0.0,False,0.0
cell_2535,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.069302,11.020931,Gls2,0.0,False,0.0
cell_2536,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.4026415,11.380142,Gls2,0.0,False,0.0
cell_2537,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.78193,13.014178,Gls2,0.0,False,0.0
cell_2538,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.22971302,0.8216622,Gls2,1.0,True,0.3931401126127159
cell_2539,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.813093,12.363473,Gls2,0.0,False,0.0
cell_2540,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.590662,12.066592,Gls2,0.0,False,0.0
cell_2541,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.836105,13.029575,Gls2,0.0,False,0.0
cell_2542,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3932867,-6.3023043,Gls2,0.0,False,0.0
cell_2543,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.4631337,-4.254248,Gls2,0.0,False,0.0
cell_2544,15dayS1,P15,Ctrl,P15_Ctrl,AC,-4.4428186,6.735813,Gls2,0.0,False,0.0
cell_2545,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.670961,6.844523,Gls2,0.0,False,0.0
cell_2546,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.475233,11.685662,Gls2,0.0,False,0.0
cell_2547,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.64723945,-0.20698674,Gls2,0.0,False,0.0
cell_2548,15dayS1,P15,Ctrl,P15_Ctrl,AC,-5.6130457,-2.9924183,Gls2,0.0,False,0.0
cell_2549,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.834735,-2.6546073,Gls2,0.0,False,0.0
cell_2550,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.80134,-6.1729655,Gls2,0.0,False,0.0
cell_2551,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.22199,12.786442,Gls2,0.0,False,0.0
cell_2552,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.996751,11.962317,Gls2,0.0,False,0.0
cell_2553,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.953303,10.784047,Gls2,0.0,False,0.0
cell_2554,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.3421235,-6.4459906,Gls2,0.0,False,0.0
cell_2555,15dayS1,P15,Ctrl,P15_Ctrl,MG,0.6268638,11.359481,Gls2,0.0,False,0.0
cell_2556,15dayS1,P15,Ctrl,P15_Ctrl,BC,12.715878,-4.077323,Gls2,0.0,False,0.0
cell_2557,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.088097,13.054343,Gls2,0.0,False,0.0
cell_2558,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.0771896,11.715579,Gls2,0.0,False,0.0
cell_2559,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.718153,9.88086,Gls2,0.0,False,0.0
cell_2560,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.266293,10.219493,Gls2,0.0,False,0.0
cell_2561,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.011636,12.226872,Gls2,0.0,False,0.0
cell_2562,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.814028,10.870333,Gls2,0.0,False,0.0
cell_2563,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.661253,10.66577,Gls2,0.0,False,0.0
cell_2564,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.538616,12.326881,Gls2,0.0,False,0.0
cell_2565,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.526505,12.015455,Gls2,0.0,False,0.0
cell_2566,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.4217763,-6.948059,Gls2,0.0,False,0.0
cell_2567,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.423428,9.547481,Gls2,0.0,False,0.0
cell_2568,15dayS1,P15,Ctrl,P15_Ctrl,MG,1.1262302,12.616599,Gls2,0.0,False,0.0
cell_2569,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.933582,9.609236,Gls2,0.0,False,0.0
cell_2570,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.882148,12.962833,Gls2,0.0,False,0.0
cell_2571,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.46143,7.5311418,Gls2,0.0,False,0.0
cell_2572,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.743654,12.263051,Gls2,0.0,False,0.0
cell_2573,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.411749,9.305974,Gls2,0.0,False,0.0
cell_2574,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.763865,9.788023,Gls2,0.0,False,0.0
cell_2575,15dayS1,P15,Ctrl,P15_Ctrl,AC,-1.2959855,2.2861948,Gls2,1.0,True,0.32667726319184137
cell_2576,15dayS1,P15,Ctrl,P15_Ctrl,BC,12.487625,-3.3126636,Gls2,0.0,False,0.0
cell_2577,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.619347,8.954874,Gls2,0.0,False,0.0
cell_2578,15dayS1,P15,Ctrl,P15_Ctrl,AC,-2.4374824,-5.1935234,Gls2,0.0,False,0.0
cell_2579,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.757445,12.247813,Gls2,0.0,False,0.0
cell_2580,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.489494,11.10451,Gls2,0.0,False,0.0
cell_2581,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.771808,-6.5008698,Gls2,0.0,False,0.0
cell_2582,15dayS1,P15,Ctrl,P15_Ctrl,BC,13.165625,-6.693479,Gls2,0.0,False,0.0
cell_2583,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.9922512,-6.809585,Gls2,0.0,False,0.0
cell_2584,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.79603,9.323524,Gls2,0.0,False,0.0
cell_2585,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.703049,12.119475,Gls2,0.0,False,0.0
cell_2586,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.373107,11.807429,Gls2,0.0,False,0.0
cell_2587,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.215797,10.030713,Gls2,0.0,False,0.0
cell_2588,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.986073,9.2663145,Gls2,0.0,False,0.0
cell_2589,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.100664,-5.326558,Gls2,0.0,False,0.0
cell_2590,15dayS1,P15,Ctrl,P15_Ctrl,BC,12.598554,-5.9635,Gls2,0.0,False,0.0
cell_2591,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.515099,9.581963,Gls2,0.0,False,0.0
cell_2592,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.799369,13.474663,Gls2,0.0,False,0.0
cell_2593,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.060144,6.75496,Gls2,0.0,False,0.0
cell_2594,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.079274,13.161369,Gls2,0.0,False,0.0
cell_2595,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.231974,9.565254,Gls2,0.0,False,0.0
cell_2596,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.559708,12.39015,Gls2,0.0,False,0.0
cell_2597,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.539446,7.7404575,Gls2,0.0,False,0.0
cell_2598,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.116869,12.340221,Gls2,0.0,False,0.0
cell_2599,15dayS1,P15,Ctrl,P15_Ctrl,AC,-0.29356062,0.9598334,Gls2,0.0,False,0.0
cell_2600,15dayS1,P15,Ctrl,P15_Ctrl,Cones,19.775654,-5.455502,Gls2,0.0,False,0.0
cell_2601,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.917143,9.7438345,Gls2,0.0,False,0.0
cell_2602,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.183493,9.461834,Gls2,0.0,False,0.0
cell_2603,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.159979,10.979313,Gls2,0.0,False,0.0
cell_2604,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.429961,-7.2776613,Gls2,0.0,False,0.0
cell_2605,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.758501,12.787634,Gls2,0.0,False,0.0
cell_2606,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.822749,11.832138,Gls2,0.0,False,0.0
cell_2607,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.029057,9.835793,Gls2,0.0,False,0.0
cell_2608,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.453196,9.2692585,Gls2,0.0,False,0.0
cell_2609,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.499646,11.575049,Gls2,0.0,False,0.0
cell_2610,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.185081,13.54748,Gls2,0.0,False,0.0
cell_2611,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.319815,12.644609,Gls2,0.0,False,0.0
cell_2612,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.156578,11.579502,Gls2,0.0,False,0.0
cell_2613,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.997292,10.36295,Gls2,0.0,False,0.0
cell_2614,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.155706,-6.2241845,Gls2,0.0,False,0.0
cell_2615,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.827609,10.405618,Gls2,0.0,False,0.0
cell_2616,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.8447,7.180197,Gls2,0.0,False,0.0
cell_2617,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.708855,10.7241125,Gls2,0.0,False,0.0
cell_2618,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.502514,9.016758,Gls2,0.0,False,0.0
cell_2619,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.611738,11.405802,Gls2,0.0,False,0.0
cell_2620,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.583324,10.295211,Gls2,0.0,False,0.0
cell_2621,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.604614,9.887556,Gls2,0.0,False,0.0
cell_2622,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.086168,10.112655,Gls2,0.0,False,0.0
cell_2623,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.002649,12.961057,Gls2,0.0,False,0.0
cell_2624,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.999582,11.338617,Gls2,0.0,False,0.0
cell_2625,15dayS1,P15,Ctrl,P15_Ctrl,Rod,19.48554,9.941053,Gls2,0.0,False,0.0
cell_2626,15dayS1,P15,Ctrl,P15_Ctrl,Rod,15.080612,11.31166,Gls2,0.0,False,0.0
cell_2627,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.1386127,-5.600645,Gls2,0.0,False,0.0
cell_2628,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.014355,11.222939,Gls2,0.0,False,0.0
cell_2629,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.120445,8.005161,Gls2,0.0,False,0.0
cell_2630,15dayS1,P15,Ctrl,P15_Ctrl,Cones,18.852716,-5.868667,Gls2,0.0,False,0.0
cell_2631,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.012352,12.056285,Gls2,0.0,False,0.0
cell_2632,15dayS1,P15,Ctrl,P15_Ctrl,Rod,4.499225,-5.1348495,Gls2,0.0,False,0.0
cell_2633,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.669476,7.505851,Gls2,0.0,False,0.0
cell_2634,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.062817,12.568782,Gls2,0.0,False,0.0
cell_2635,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.654474,10.049737,Gls2,0.0,False,0.0
cell_2636,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.128513,9.957994,Gls2,0.0,False,0.0
cell_2637,15dayS1,P15,Ctrl,P15_Ctrl,Rod,16.695988,11.033531,Gls2,0.0,False,0.0
cell_2638,15dayS1,P15,Ctrl,P15_Ctrl,Rod,13.203599,11.295332,Gls2,0.0,False,0.0
cell_2639,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.085901,7.6205606,Gls2,0.0,False,0.0
cell_2640,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.533752,8.746783,Gls2,0.0,False,0.0
cell_2641,15dayS1,P15,Ctrl,P15_Ctrl,BC,11.638981,-6.240866,Gls2,0.0,False,0.0
cell_2642,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.518532,11.279535,Gls2,0.0,False,0.0
cell_2643,15dayS1,P15,Ctrl,P15_Ctrl,Rod,18.050924,12.67942,Gls2,0.0,False,0.0
cell_2644,15dayS1,P15,Ctrl,P15_Ctrl,Rod,17.103233,10.284895,Gls2,0.0,False,0.0
cell_2645,15dayS1,P15,Ctrl,P15_Ctrl,Endothelial,4.7605667,12.187135,Gls2,0.0,False,0.0
cell_2646,15dayS1,P15,Ctrl,P15_Ctrl,Rod,3.9857206,-6.389578,Gls2,0.0,False,0.0
cell_2647,15dayS1,P15,Ctrl,P15_Ctrl,Rod,14.221453,13.297283,Gls2,0.0,False,0.0
